[19/Feb/2014:22:04:46 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /css/default.css HTTP/1.1" -
[19/Feb/2014:22:04:46 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /css/bootstrap/bootstrap.min.css HTTP/1.1" -
[19/Feb/2014:22:04:46 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" -
[19/Feb/2014:22:04:46 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /favicon.ico HTTP/1.1" 4051
[19/Feb/2014:22:04:48 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET / HTTP/1.1" 4051
[19/Feb/2014:22:04:48 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /css/bootstrap/bootstrap.min.css HTTP/1.1" -
[19/Feb/2014:22:04:48 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /css/default.css HTTP/1.1" -
[19/Feb/2014:22:04:48 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" -
[19/Feb/2014:22:04:48 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /favicon.ico HTTP/1.1" 4051
[19/Feb/2014:22:05:07 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET / HTTP/1.1" 4051
[19/Feb/2014:22:05:07 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /css/bootstrap/bootstrap.min.css HTTP/1.1" -
[19/Feb/2014:22:05:07 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /css/default.css HTTP/1.1" 29345
[19/Feb/2014:22:05:07 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" -
[19/Feb/2014:22:05:08 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /favicon.ico HTTP/1.1" 4051
[19/Feb/2014:22:05:21 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET / HTTP/1.1" 4051
[19/Feb/2014:22:05:21 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /css/bootstrap/bootstrap.min.css HTTP/1.1" -
[19/Feb/2014:22:05:21 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /css/default.css HTTP/1.1" 29345
[19/Feb/2014:22:05:21 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" -
[19/Feb/2014:22:05:21 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /favicon.ico HTTP/1.1" 4051
[19/Feb/2014:22:06:17 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET / HTTP/1.1" 4051
[19/Feb/2014:22:06:18 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /css/bootstrap/bootstrap.min.css HTTP/1.1" -
[19/Feb/2014:22:06:18 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /css/default.css HTTP/1.1" -
[19/Feb/2014:22:06:18 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" -
[19/Feb/2014:22:06:18 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /favicon.ico HTTP/1.1" 4051
[19/Feb/2014:22:06:31 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET / HTTP/1.1" 4051
[19/Feb/2014:22:06:31 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /css/bootstrap/bootstrap.min.css HTTP/1.1" -
[19/Feb/2014:22:06:31 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /css/default.css HTTP/1.1" 29536
[19/Feb/2014:22:06:31 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" -
[19/Feb/2014:22:06:31 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /favicon.ico HTTP/1.1" 4051
[19/Feb/2014:22:06:44 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET / HTTP/1.1" 4051
[19/Feb/2014:22:06:44 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /css/bootstrap/bootstrap.min.css HTTP/1.1" -
[19/Feb/2014:22:06:44 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /css/default.css HTTP/1.1" 29570
[19/Feb/2014:22:06:44 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" -
[19/Feb/2014:22:06:44 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /favicon.ico HTTP/1.1" 4051
[19/Feb/2014:22:06:54 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET / HTTP/1.1" 4051
[19/Feb/2014:22:06:54 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /css/bootstrap/bootstrap.min.css HTTP/1.1" -
[19/Feb/2014:22:06:54 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /css/default.css HTTP/1.1" 29572
[19/Feb/2014:22:06:54 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /js/bootstrap/bootstrap.min.js HTTP/1.1" -
[19/Feb/2014:22:06:54 -0500] 127.0.0.1 TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256 "GET /favicon.ico HTTP/1.1" 4051
